ASIN,Category,BRAND,SEGMENT1,SEGMENT2,SEGMENT3,SEGMENT4,SEGMENT5,SEGMENT6,ProductTitle,Crwal-Date,Crwal-Time,ASIN-Active,ASIN-Qualified-Buy-Status,Non-Pantry-status,Non-Used-status,Non-Market-Place,Amazon-is-selling,Amazon-is-the-lowest-price-merchant,Lowest-Price-Merchant,Lowest-Price-JPY,Amazon-Price JPY,Amazon-Coupon,Add-On,Prime-Only,Availability,Review-Stars,Review-Volumes,Standard-SnS,Standard-SnS-Price,Prime-Exclusive-SnS,Prime-Exclusive-SnS-Price,Prime-Family-SnS,Prime-Family-SnS-Price
B007EITUFC,Fabric Enhancer,Sarasa,Liquid,,Bottle,,Single,,さらさ 柔軟剤 本体 600mL,2018/03/22,12:49:52,True,True,True,True,True,True,True,Amazon.co.jp,318,318,N/A,True,True,在庫あり。,4.1,120,False,N/A,False,N/A,False,N/A
B007EITVSI,Fabric Enhancer,Sarasa,Liquid,,Refill,Refillx1,Single,,さらさ 柔軟剤 詰め替え 480mL,2018/03/22,12:49:52,True,True,True,True,True,True,True,Amazon.co.jp,259,259,N/A,False,True,在庫あり。,4.5,273,False,N/A,False,N/A,False,N/A
B002KYK3MO,Skin Care,illume,Skin,,,,,,イリューム モイストキャプチャー エッセンスミルク,2018/03/22,12:49:52,True,True,True,True,True,True,True,Amazon.co.jp,4104,4104,N/A,False,False,残り10点,4.4,51,True,3694,False,N/A,False,N/A
B002KYOAQY,Skin Care,illume,Skin,,,,,,マックスファクター イリューム モイストキャプチャー エッセンス ウォーター 150mL,2018/03/22,12:49:52,True,True,True,True,True,True,True,Amazon.co.jp,2700,2700,N/A,False,False,在庫あり。,4.1,70,True,2430,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,12:54:35,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,12:54:35,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B000FQO9SS,Fem Care,Whisper,PL,Case,,,,2p,【まとめ買い】 ウィスパー さらふわライナー すべすべコットンシート 清潔なせっけんの香り 40コ入×2個,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,282,282,N/A,True,False,在庫あり。,3.2,15,False,N/A,False,N/A,False,N/A
B000VVFTZ4,Fem Care,Whisper,Ultra,Single,,,,,ウィスパー すっきりスリム普通の日用 羽なし 30コ,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,292,292,N/A,True,True,在庫あり。,3.9,9,False,N/A,False,N/A,False,N/A
B000GIW6G2,Oral Care,Oral-B,Handle,Entry,,,,,ブラウン オーラルB すみずみクリーン (D12013N),2018/03/22,12:57:55,True,True,True,True,True,False,False,Ｈ＆Ｋ,1998,N/A,N/A,False,False,残り1点ご注文はお早めに,4.0,103,False,N/A,False,N/A,False,N/A
B0016G8E5K,Oral Care,Oral-B,Refill,Others,1,,,,ブラウン オーラルB IP17-1-EL 替えブラシ 歯間用ブラシ 1個入り 正規品,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,519,519,N/A,False,False,在庫あり。,4.2,130,True,467,False,N/A,False,N/A
B0012PB1H8,Air Care,Febreze,Room,Kogen,Body,,Single,,ファブリーズ 消臭剤 置き型 やさしいフローラルハートの香り 本体 130g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,296,296,N/A,True,False,在庫あり。,3.9,47,False,N/A,False,N/A,False,N/A
B0012PF9CG,Air Care,Febreze,Room,Kogen,Body,,Single,,ファブリーズ 消臭剤 置き型 ゆったりリラックスフルーティーの香り 本体 130g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,310,310,N/A,False,False,在庫あり。,3.7,48,False,N/A,False,N/A,False,N/A
B0012R51OU,Baby Care,Pampers,Diaper,Tape,FS,M,SJ,Single,パンパース オムツ テープ さらさらケア M(6~11kg) 64枚,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,1299,1299,N/A,False,False,在庫あり。,3.8,467,False,N/A,False,N/A,False,N/A
B0012R8SG8,Baby Care,Pampers,Diaper,Pants,FS,L,SJ,Single,パンパース オムツ パンツ さらさらパンツ L(9~14kg) 44枚,2018/03/22,12:57:55,True,True,True,True,True,False,False,PRADOEnterpriseJapanInc.,1720,N/A,N/A,False,False,残り7点ご注文はお早めに,4.0,804,False,N/A,False,N/A,False,N/A
B001398N2O,Hair Care,VS,VS for Base,ROT,,Bottle,,,ヴィダルサスーン ベースケアモイスチャーコントロール トリートメント 180g,2018/03/22,12:57:55,True,True,True,True,True,False,False,ケンコーコム[2052円以上送料無料],798,N/A,N/A,False,False,通常6～10日以内に発送します。,4.7,6,False,N/A,False,N/A,False,N/A
B00139EUGC,Hair Care,VS,VS for Base,CD,,Pomp,,,プレミアムヴィダルサスーン セルフヘアエステ プレミアムベースケア コンディショナー 500g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,778,778,N/A,False,False,在庫あり。,4.7,6,True,700,False,N/A,False,N/A
B0015F4OJC,BMG,Braun,Key Parts,Low,S1,,,,ブラウン フリーコントロール用替刃 網刃・内刃コンビパック F/C10B 【正規品】,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,2139,2139,N/A,False,False,在庫あり。,4.2,87,False,N/A,False,N/A,False,N/A
B0015F6422,BMG,Braun,Key Parts,,Others,,,,ブラウン クルーザースリー用替刃 網刃・内刃コンビパック(シルバー) F/C20S 【正規品】,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,2071,2071,N/A,False,False,在庫あり。,4.0,86,False,N/A,False,N/A,False,N/A
B001DCE352,Dish Care,Joy,ADW,HighWashJoy,Body,,Single,,ハイウォッシュ ジョイ 食洗機用洗剤 除菌 本体 700g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,448,448,N/A,False,False,在庫あり。,4.3,334,False,N/A,False,N/A,False,N/A
B001DCEI1Q,Dish Care,Joy,ADW,HighWashJoy,Body,,Single,,ハイウォッシュ ジョイ 食洗機用洗剤 オレンジピール成分入り 本体 700g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,467,467,N/A,False,False,在庫あり。,4.3,334,False,N/A,False,N/A,False,N/A
B002QMMHL0,Detergent,Sarasa,Liquid,,Bottle,,Single,,さらさ 洗濯洗剤 本体 850g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,294,294,N/A,False,True,在庫あり。,4.1,158,False,N/A,False,N/A,False,N/A
B002QMMHLA,Detergent,Sarasa,Liquid,,Refill,Refillx1,Single,,さらさ 洗濯洗剤 詰め替え 750g,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,279,279,N/A,False,True,在庫あり。,4.5,308,False,N/A,False,N/A,False,N/A
B0035KR5X2,BFG,Braun Female,Key Parts,,,,,,ブラウン レディーシェーバー用 シェーバーヘッド 67030668,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,491,491,N/A,False,False,残り8点,4.4,6,False,N/A,False,N/A,False,N/A
B005FE7GGM,BFG,Braun Female,Lady shaver,,,,,,ブラウン シルク・エピル レディースシェーバー LS5500R,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,3191,3191,N/A,False,False,在庫あり。,3.5,397,False,N/A,False,N/A,False,N/A
B007EITUFC,Fabric Enhancer,Sarasa,Liquid,,Bottle,,Single,,さらさ 柔軟剤 本体 600mL,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,318,318,N/A,True,True,在庫あり。,4.1,120,False,N/A,False,N/A,False,N/A
B007EITVSI,Fabric Enhancer,Sarasa,Liquid,,Refill,Refillx1,Single,,さらさ 柔軟剤 詰め替え 480mL,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,259,259,N/A,False,True,在庫あり。,4.5,273,False,N/A,False,N/A,False,N/A
B002KYK3MO,Skin Care,illume,Skin,,,,,,イリューム モイストキャプチャー エッセンスミルク,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,4104,4104,N/A,False,False,残り10点,4.4,51,True,3694,False,N/A,False,N/A
B002KYOAQY,Skin Care,illume,Skin,,,,,,マックスファクター イリューム モイストキャプチャー エッセンス ウォーター 150mL,2018/03/22,12:57:55,True,True,True,True,True,True,True,Amazon.co.jp,2700,2700,N/A,False,False,在庫あり。,4.1,70,True,2430,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,14:28:02,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,14:28:02,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B000FQO9SS,Fem Care,Whisper,PL,Case,,,,2p,【まとめ買い】 ウィスパー さらふわライナー すべすべコットンシート 清潔なせっけんの香り 40コ入×2個,2018/03/22,14:28:02,True,True,True,True,True,True,True,Amazon.co.jp,282,282,N/A,True,False,在庫あり。,3.2,15,False,N/A,False,N/A,False,N/A
B000VVFTZ4,Fem Care,Whisper,Ultra,Single,,,,,ウィスパー すっきりスリム普通の日用 羽なし 30コ,2018/03/22,14:28:02,True,True,True,True,True,True,True,Amazon.co.jp,292,292,N/A,True,True,在庫あり。,3.9,9,False,N/A,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,15:11:25,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
B00027LF7S,B&R,Gillette,Blade,Custom Plus,Custom Plus3,Disposal,10,,ジレットカスタムプラスEX首振式10本入,2018/03/22,15:11:25,True,True,True,True,True,True,True,Amazon.co.jp,528,528,N/A,False,False,在庫あり。,4.3,166,True,475,False,N/A,False,N/A
